id,title,genres,overview,cast,director,runtime,language,rating
69306,"Taking of Pelham 1 2 3, The",Crime|Drama|Thriller,"A Crime, Drama, Thriller movie titled Taking of Pelham 1 2 3, The.",,,,,
69394,"Stoning of Soraya M., The",Crime|Drama,"A Crime, Drama movie titled Stoning of Soraya M., The.",,,,,
69406,"Proposal, The",Comedy|Romance,"A Comedy, Romance movie titled Proposal, The.",,,,,
69436,Year One,Adventure|Comedy,"A Adventure, Comedy movie titled Year One.",,,,,
69453,"Land That Time Forgot, The",Adventure|Sci-Fi,"A Adventure, Sci-Fi movie titled Land That Time Forgot, The.",,,,,
69469,Garfield's Pet Force,Animation,A Animation movie titled Garfield's Pet Force.,,,,,
69481,"Hurt Locker, The",Action|Drama|Thriller|War,"A Action, Drama, Thriller, War movie titled Hurt Locker, The.",,,,,
69495,Breakfast with Scot,Drama|Romance,"A Drama, Romance movie titled Breakfast with Scot.",,,,,
69516,"Limits of Control, The",Crime|Drama|Film-Noir,"A Crime, Drama, Film-Noir movie titled Limits of Control, The.",,,,,
69524,Raiders of the Lost Ark: The Adaptation,Action|Adventure|Thriller,"A Action, Adventure, Thriller movie titled Raiders of the Lost Ark: The Adaptation.",,,,,
69526,Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi|IMAX,"A Action, Adventure, Sci-Fi, IMAX movie titled Transformers: Revenge of the Fallen.",,,,,
69529,Home,Documentary,A Documentary movie titled Home.,,,,,
69604,Whatever Works,Comedy|Romance,"A Comedy, Romance movie titled Whatever Works.",,,,,
69606,Ghosts of Girlfriends Past,Comedy|Fantasy|Romance,"A Comedy, Fantasy, Romance movie titled Ghosts of Girlfriends Past.",,,,,
69640,Public Enemies,Crime|Drama|Thriller,"A Crime, Drama, Thriller movie titled Public Enemies.",,,,,
69644,Ice Age: Dawn of the Dinosaurs,Action|Adventure|Animation|Children|Comedy|Romance,"A Action, Adventure, Animation, Children, Comedy, Romance movie titled Ice Age: Dawn of the Dinosaurs.",,,,,
69654,Prison Break: The Final Break,Action|Drama|Thriller,"A Action, Drama, Thriller movie titled Prison Break: The Final Break.",,,,,
69685,Daria: Is It College Yet?,Animation|Comedy,"A Animation, Comedy movie titled Daria: Is It College Yet?.",,,,,
69712,My Sister's Keeper,Drama,A Drama movie titled My Sister's Keeper.,,,,,
69720,Hood of Horror,Comedy|Drama|Horror,"A Comedy, Drama, Horror movie titled Hood of Horror.",,,,,
69746,Watchmen: Tales of the Black Freighter,Action|Adventure|Animation|Horror,"A Action, Adventure, Animation, Horror movie titled Watchmen: Tales of the Black Freighter.",,,,,
69757,(500) Days of Summer,Comedy|Drama|Romance,"A Comedy, Drama, Romance movie titled (500) Days of Summer.",,,,,
69784,Brüno (Bruno),Comedy,A Comedy movie titled Brüno (Bruno).,,,,,
69805,"Librarian, The: The Curse of the Judas Chalice",Action|Adventure|Fantasy,"A Action, Adventure, Fantasy movie titled Librarian, The: The Curse of the Judas Chalice.",,,,,
69844,Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Mystery|Romance|IMAX,"A Adventure, Fantasy, Mystery, Romance, IMAX movie titled Harry Potter and the Half-Blood Prince.",,,,,
69849,Roots,Drama|War,"A Drama, War movie titled Roots.",,,,,
69860,Eichmann,Drama|War,"A Drama, War movie titled Eichmann.",,,,,
69904,Open Water 2: Adrift,Drama|Thriller,"A Drama, Thriller movie titled Open Water 2: Adrift.",,,,,
69951,"Imaginarium of Doctor Parnassus, The",Drama|Fantasy,"A Drama, Fantasy movie titled Imaginarium of Doctor Parnassus, The.",,,,,
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn),Documentary,A Documentary movie titled 9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn).,,,,,
69988,Humpday,Comedy,A Comedy movie titled Humpday.,,,,,
70015,Polytechnique,Crime|Drama,"A Crime, Drama movie titled Polytechnique.",,,,,
70159,Orphan,Drama|Horror|Mystery|Thriller,"A Drama, Horror, Mystery, Thriller movie titled Orphan.",,,,,
70183,"Ugly Truth, The",Comedy|Drama|Romance,"A Comedy, Drama, Romance movie titled Ugly Truth, The.",,,,,
70206,"Collector, The",Crime|Horror|Thriller,"A Crime, Horror, Thriller movie titled Collector, The.",,,,,
70208,"Perfect Getaway, A",Horror|Thriller,"A Horror, Thriller movie titled Perfect Getaway, A.",,,,,
70286,District 9,Mystery|Sci-Fi|Thriller,"A Mystery, Sci-Fi, Thriller movie titled District 9.",,,,,
70293,Julie & Julia,Comedy|Drama|Romance,"A Comedy, Drama, Romance movie titled Julie & Julia.",,,,,
70301,Obsessed,Crime|Drama|Thriller,"A Crime, Drama, Thriller movie titled Obsessed.",,,,,
70305,Race to Witch Mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,"A Adventure, Children, Fantasy, Sci-Fi, Thriller movie titled Race to Witch Mountain.",,,,,
70334,Hannah Montana: The Movie,Comedy|Drama|Musical|Romance,"A Comedy, Drama, Musical, Romance movie titled Hannah Montana: The Movie.",,,,,
70336,G.I. Joe: The Rise of Cobra,Action|Adventure|Sci-Fi|Thriller,"A Action, Adventure, Sci-Fi, Thriller movie titled G.I. Joe: The Rise of Cobra.",,,,,
70361,12 Rounds,Action|Thriller,"A Action, Thriller movie titled 12 Rounds.",,,,,
70451,Max Manus,Action|Drama|War,"A Action, Drama, War movie titled Max Manus.",,,,,
70492,Winds of the Wasteland,Western,A Western movie titled Winds of the Wasteland.,,,,,
70521,Lost in Austen,Drama|Fantasy|Romance|Sci-Fi,"A Drama, Fantasy, Romance, Sci-Fi movie titled Lost in Austen.",,,,,
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo),Action|Animation|Sci-Fi,"A Action, Animation, Sci-Fi movie titled Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo).",,,,,
70545,"Deal, The",Comedy,"A Comedy movie titled Deal, The.",,,,,
70565,"Goods: Live Hard, Sell Hard, The",Comedy,"A Comedy movie titled Goods: Live Hard, Sell Hard, The.",,,,,
70599,"Time Traveler's Wife, The",Drama|Romance|Sci-Fi,"A Drama, Romance, Sci-Fi movie titled Time Traveler's Wife, The.",,,,,
70637,I Can't Think Straight,Drama|Romance,"A Drama, Romance movie titled I Can't Think Straight.",,,,,
70641,Miss March,Comedy,A Comedy movie titled Miss March.,,,,,
70663,"I Love You, Beth Cooper",Comedy|Romance,"A Comedy, Romance movie titled I Love You, Beth Cooper.",,,,,
70687,Paper Heart,Comedy|Documentary|Drama|Romance,"A Comedy, Documentary, Drama, Romance movie titled Paper Heart.",,,,,
70697,G-Force,Action|Adventure|Children|Fantasy,"A Action, Adventure, Children, Fantasy movie titled G-Force.",,,,,
70703,Christopher Columbus: The Discovery,Adventure,A Adventure movie titled Christopher Columbus: The Discovery.,,,,,
70708,Tetro,Drama|Mystery,"A Drama, Mystery movie titled Tetro.",,,,,
70728,Bronson,Action|Comedy|Drama|Thriller,"A Action, Comedy, Drama, Thriller movie titled Bronson.",,,,,
70862,It Might Get Loud,Documentary,A Documentary movie titled It Might Get Loud.,,,,,
70932,My Life in Ruins,Comedy,A Comedy movie titled My Life in Ruins.,,,,,
70946,Troll 2,Fantasy|Horror,"A Fantasy, Horror movie titled Troll 2.",,,,,
70984,Taking Woodstock,Comedy,A Comedy movie titled Taking Woodstock.,,,,,
70990,If These Walls Could Talk,Drama,A Drama movie titled If These Walls Could Talk.,,,,,
70994,Halloween II,Horror|Thriller,"A Horror, Thriller movie titled Halloween II.",,,,,
71033,"Secret in Their Eyes, The (El secreto de sus ojos)",Crime|Drama|Mystery|Romance|Thriller,"A Crime, Drama, Mystery, Romance, Thriller movie titled Secret in Their Eyes, The (El secreto de sus ojos).",,,,,
71057,9,Adventure|Animation|Sci-Fi,"A Adventure, Animation, Sci-Fi movie titled 9.",,,,,
71106,Frequently Asked Questions About Time Travel,Comedy|Sci-Fi,"A Comedy, Sci-Fi movie titled Frequently Asked Questions About Time Travel.",,,,,
71108,"White Ribbon, The (Das weiße Band)",Drama|Mystery,"A Drama, Mystery movie titled White Ribbon, The (Das weiße Band).",,,,,
71129,Green Lantern: First Flight,Action|Adventure|Animation|Fantasy|Sci-Fi,"A Action, Adventure, Animation, Fantasy, Sci-Fi movie titled Green Lantern: First Flight.",,,,,
71131,"Most Hated Family in America, The",Documentary,"A Documentary movie titled Most Hated Family in America, The.",,,,,
71135,Pandorum,Horror|Sci-Fi|Thriller,"A Horror, Sci-Fi, Thriller movie titled Pandorum.",,,,,
71147,Death of a Cyclist (Muerte de un ciclista),Drama,A Drama movie titled Death of a Cyclist (Muerte de un ciclista).,,,,,
71156,"Men Who Stare at Goats, The",Action|Comedy|Drama,"A Action, Comedy, Drama movie titled Men Who Stare at Goats, The.",,,,,
71160,"Hunt For Gollum, The",Action|Adventure|Fantasy,"A Action, Adventure, Fantasy movie titled Hunt For Gollum, The.",,,,,
71205,Jennifer's Body,Comedy|Horror|Sci-Fi|Thriller,"A Comedy, Horror, Sci-Fi, Thriller movie titled Jennifer's Body.",,,,,
71211,"Informant!, The",Comedy|Crime|Drama|Thriller,"A Comedy, Crime, Drama, Thriller movie titled Informant!, The.",,,,,
71248,Extract,Comedy,A Comedy movie titled Extract.,,,,,
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The)",Horror|Thriller,"A Horror, Thriller movie titled Final Destination, The (Final Destination 4) (Final Destination in 3-D, The).",,,,,
71254,Gamer,Action|Sci-Fi|Thriller,"A Action, Sci-Fi, Thriller movie titled Gamer.",,,,,
71264,Cloudy with a Chance of Meatballs,Animation|Children|Fantasy|IMAX,"A Animation, Children, Fantasy, IMAX movie titled Cloudy with a Chance of Meatballs.",,,,,
71268,Tyler Perry's I Can Do Bad All by Myself,Comedy|Drama,"A Comedy, Drama movie titled Tyler Perry's I Can Do Bad All by Myself.",,,,,
71282,"Food, Inc.",Documentary,"A Documentary movie titled Food, Inc..",,,,,
71302,Attack of the 50 Foot Woman,Comedy|Sci-Fi,"A Comedy, Sci-Fi movie titled Attack of the 50 Foot Woman.",,,,,
71304,Thirst (Bakjwi),Drama|Horror,"A Drama, Horror movie titled Thirst (Bakjwi).",,,,,
71327,Bright Star,Drama|Romance,"A Drama, Romance movie titled Bright Star.",,,,,
71341,Blood Creek (a.k.a. Town Creek),Horror,A Horror movie titled Blood Creek (a.k.a. Town Creek).,,,,,
71379,Paranormal Activity,Horror|Thriller,"A Horror, Thriller movie titled Paranormal Activity.",,,,,
71429,World's Greatest Dad,Comedy|Drama,"A Comedy, Drama movie titled World's Greatest Dad.",,,,,
71438,Still Walking (Aruitemo aruitemo),Drama,A Drama movie titled Still Walking (Aruitemo aruitemo).,,,,,
71453,"Blood of the Beasts (Sang des bêtes, Le)",Documentary|Drama,"A Documentary, Drama movie titled Blood of the Beasts (Sang des bêtes, Le).",,,,,
71462,"Cove, The",Documentary,"A Documentary movie titled Cove, The.",,,,,
71464,"Serious Man, A",Comedy|Drama,"A Comedy, Drama movie titled Serious Man, A.",,,,,
71466,City Island,Comedy|Drama,"A Comedy, Drama movie titled City Island.",,,,,
71468,Ink,Action|Fantasy|Sci-Fi,"A Action, Fantasy, Sci-Fi movie titled Ink.",,,,,
71484,Metropia,Animation|Sci-Fi,"A Animation, Sci-Fi movie titled Metropia.",,,,,
71494,"Haunted World of El Superbeasto, The",Action|Animation|Comedy|Horror|Thriller,"A Action, Animation, Comedy, Horror, Thriller movie titled Haunted World of El Superbeasto, The.",,,,,
71500,Trick 'r Treat,Comedy|Horror|Thriller,"A Comedy, Horror, Thriller movie titled Trick 'r Treat.",,,,,
71518,Whip It,Comedy|Drama,"A Comedy, Drama movie titled Whip It.",,,,,
71520,"Invention of Lying, The",Comedy,"A Comedy movie titled Invention of Lying, The.",,,,,
71530,Surrogates,Action|Sci-Fi|Thriller,"A Action, Sci-Fi, Thriller movie titled Surrogates.",,,,,
71535,Zombieland,Action|Comedy|Horror,"A Action, Comedy, Horror movie titled Zombieland.",,,,,
71550,Assassination of a High School President,Comedy|Drama|Mystery,"A Comedy, Drama, Mystery movie titled Assassination of a High School President.",,,,,
71579,"Education, An",Drama|Romance,"A Drama, Romance movie titled Education, An.",,,,,
71619,Coco Before Chanel (Coco avant Chanel),Drama,A Drama movie titled Coco Before Chanel (Coco avant Chanel).,,,,,
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land),Documentary,A Documentary movie titled Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land).,,,,,
71668,Couples Retreat,Comedy|Romance,"A Comedy, Romance movie titled Couples Retreat.",,,,,
71732,I Sell the Dead,Comedy|Horror,"A Comedy, Horror movie titled I Sell the Dead.",,,,,
71745,Where the Wild Things Are,Adventure|Children|Drama|Fantasy|IMAX,"A Adventure, Children, Drama, Fantasy, IMAX movie titled Where the Wild Things Are.",,,,,
71810,Legionnaire,Action|Adventure|Drama|War,"A Action, Adventure, Drama, War movie titled Legionnaire.",,,,,
71823,"New York, I Love You",Drama|Romance,"A Drama, Romance movie titled New York, I Love You.",,,,,
71838,Law Abiding Citizen,Drama|Thriller,"A Drama, Thriller movie titled Law Abiding Citizen.",,,,,
71867,"Misfortunates, The (De helaasheid der dingen)",Drama,"A Drama movie titled Misfortunates, The (De helaasheid der dingen).",,,,,
71899,Mary and Max,Animation|Comedy|Drama,"A Animation, Comedy, Drama movie titled Mary and Max.",,,,,
71902,Spread,Drama|Romance,"A Drama, Romance movie titled Spread.",,,,,
71910,"Tournament, The",Action,"A Action movie titled Tournament, The.",,,,,
71970,"Princess and the Pirate, The",Adventure|Comedy|Romance,"A Adventure, Comedy, Romance movie titled Princess and the Pirate, The.",,,,,
71999,Aelita: The Queen of Mars (Aelita),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,"A Action, Adventure, Drama, Fantasy, Romance, Sci-Fi, Thriller movie titled Aelita: The Queen of Mars (Aelita).",,,,,
72011,Up in the Air,Drama|Romance,"A Drama, Romance movie titled Up in the Air.",,,,,
72104,Balance,Animation|Drama|Mystery|Sci-Fi|Thriller,"A Animation, Drama, Mystery, Sci-Fi, Thriller movie titled Balance.",,,,,
72129,Saw VI,Crime|Horror|Mystery|Thriller,"A Crime, Horror, Mystery, Thriller movie titled Saw VI.",,,,,
72142,Love Exposure (Ai No Mukidashi),Action|Comedy|Drama|Romance,"A Action, Comedy, Drama, Romance movie titled Love Exposure (Ai No Mukidashi).",,,,,
72165,Cirque du Freak: The Vampire's Assistant,Action|Adventure|Comedy|Fantasy|Horror|Thriller,"A Action, Adventure, Comedy, Fantasy, Horror, Thriller movie titled Cirque du Freak: The Vampire's Assistant.",,,,,
72167,"Boondock Saints II: All Saints Day, The",Action|Crime|Drama|Thriller,"A Action, Crime, Drama, Thriller movie titled Boondock Saints II: All Saints Day, The.",,,,,
72171,Black Dynamite,Action|Comedy,"A Action, Comedy movie titled Black Dynamite.",,,,,
72178,Welcome to Dongmakgol,Comedy|Drama|War,"A Comedy, Drama, War movie titled Welcome to Dongmakgol.",,,,,
72224,Gentlemen Broncos,Comedy,A Comedy movie titled Gentlemen Broncos.,,,,,
72226,Fantastic Mr. Fox,Adventure|Animation|Children|Comedy|Crime,"A Adventure, Animation, Children, Comedy, Crime movie titled Fantastic Mr. Fox.",,,,,
72294,"Christmas Carol, A",Animation|Children|Drama|Fantasy|IMAX,"A Animation, Children, Drama, Fantasy, IMAX movie titled Christmas Carol, A.",,,,,
72308,Battlestar Galactica: The Plan,Action|Adventure|Drama|Sci-Fi,"A Action, Adventure, Drama, Sci-Fi movie titled Battlestar Galactica: The Plan.",,,,,
72330,"Private Lives of Pippa Lee, The",Drama,"A Drama movie titled Private Lives of Pippa Lee, The.",,,,,
72356,Partly Cloudy,Animation|Children|Comedy|Fantasy,"A Animation, Children, Comedy, Fantasy movie titled Partly Cloudy.",,,,,
72378,2012,Action|Drama|Sci-Fi|Thriller,"A Action, Drama, Sci-Fi, Thriller movie titled 2012.",,,,,
72395,Precious,Drama,A Drama movie titled Precious.,,,,,
72405,Bad Lieutenant: Port of Call New Orleans,Crime|Drama,"A Crime, Drama movie titled Bad Lieutenant: Port of Call New Orleans.",,,,,
72407,"Twilight Saga: New Moon, The",Drama|Fantasy|Horror|Romance|Thriller,"A Drama, Fantasy, Horror, Romance, Thriller movie titled Twilight Saga: New Moon, The.",,,,,
72424,Derailed,Action|Thriller,"A Action, Thriller movie titled Derailed.",,,,,
72479,"Messenger, The",Drama|Romance|War,"A Drama, Romance, War movie titled Messenger, The.",,,,,
72489,Ninja Assassin,Action|Crime|Drama|Thriller,"A Action, Crime, Drama, Thriller movie titled Ninja Assassin.",,,,,
72554,Cell 211 (Celda 211),Action|Drama,"A Action, Drama movie titled Cell 211 (Celda 211).",,,,,
72591,"Patriot, The",Action|Thriller,"A Action, Thriller movie titled Patriot, The.",,,,,
72601,Teenage Mutant Ninja Turtles: Turtles Forever,Action|Adventure|Animation|Comedy|Thriller,"A Action, Adventure, Animation, Comedy, Thriller movie titled Teenage Mutant Ninja Turtles: Turtles Forever.",,,,,
72603,Merry Madagascar,Animation,A Animation movie titled Merry Madagascar.,,,,,
72605,Brothers,Drama|Thriller|War,"A Drama, Thriller, War movie titled Brothers.",,,,,
72624,Garage,Drama,A Drama movie titled Garage.,,,,,
72641,"Blind Side, The ",Drama,"A Drama movie titled Blind Side, The .",,,,,
72692,Mickey's Once Upon a Christmas,Animation|Comedy|Fantasy,"A Animation, Comedy, Fantasy movie titled Mickey's Once Upon a Christmas.",,,,,
72694,Shrink,Drama,A Drama movie titled Shrink.,,,,,
72696,Old Dogs,Comedy,A Comedy movie titled Old Dogs.,,,,,
72701,Planet 51,Adventure|Animation|Children|Comedy|Sci-Fi,"A Adventure, Animation, Children, Comedy, Sci-Fi movie titled Planet 51.",,,,,
72714,Earthlings,Documentary,A Documentary movie titled Earthlings.,,,,,
72720,"Single Man, A",Drama,"A Drama movie titled Single Man, A.",,,,,
72731,"Lovely Bones, The",Crime|Drama|Fantasy|Horror|Thriller,"A Crime, Drama, Fantasy, Horror, Thriller movie titled Lovely Bones, The.",,,,,
72733,Invictus,Drama,A Drama movie titled Invictus.,,,,,
72737,"Princess and the Frog, The",Animation|Children|Fantasy|Musical|Romance,"A Animation, Children, Fantasy, Musical, Romance movie titled Princess and the Frog, The.",,,,,
72874,"Peacekeeper, The",Action,"A Action movie titled Peacekeeper, The.",,,,,
72919,Did You Hear About the Morgans?,Comedy|Crime|Drama|Romance,"A Comedy, Crime, Drama, Romance movie titled Did You Hear About the Morgans?.",,,,,
72921,Snow White,Fantasy|Romance,"A Fantasy, Romance movie titled Snow White.",,,,,
72982,Alice,Action|Adventure|Fantasy,"A Action, Adventure, Fantasy movie titled Alice.",,,,,
72998,Avatar,Action|Adventure|Sci-Fi|IMAX,"A Action, Adventure, Sci-Fi, IMAX movie titled Avatar.",,,,,
73015,It's Complicated,Comedy|Romance,"A Comedy, Romance movie titled It's Complicated.",,,,,
73017,Sherlock Holmes,Action|Crime|Mystery|Thriller,"A Action, Crime, Mystery, Thriller movie titled Sherlock Holmes.",,,,,
73023,Crazy Heart,Drama|Romance,"A Drama, Romance movie titled Crazy Heart.",,,,,
73042,Alvin and the Chipmunks: The Squeakquel,Animation|Children|Comedy|Musical,"A Animation, Children, Comedy, Musical movie titled Alvin and the Chipmunks: The Squeakquel.",,,,,
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love),Comedy,A Comedy movie titled American Pie Presents: The Book of Love (American Pie 7: The Book of Love).,,,,,
73160,Sorority Babes in the Slimeball Bowl-O-Rama,Comedy|Horror,"A Comedy, Horror movie titled Sorority Babes in the Slimeball Bowl-O-Rama.",,,,,
73211,Pontypool,Horror|Thriller,"A Horror, Thriller movie titled Pontypool.",,,,,
73266,Youth in Revolt,Comedy|Drama|Romance,"A Comedy, Drama, Romance movie titled Youth in Revolt.",,,,,
